"word","freq"
"boycottpatanjali",3
"आप",3
"लेकिन",3
"انتخابات",3
"دے",3
"طرح",3
"قرار",3
"ہوتے",3
"madeintaiwan",3
"eine",3
"تھے",3
"خود",3
"سماعت",3
"ہوئی",3
"گا",3
"کیوں",3
"ووٹ",3
"👇👇",3
"شروع",3
"عیسیٰ",3
"ٹکٹ",3
"zhaolusixweibonight",3
"seine",3
"आज",3
"यह",3
"بہت",3
"تیار",3
"پشاور",3
"ہائیکورٹ",3
"जी",3
"نہیں،",3
"gordan",3
"knows",3
"بجے",3
"israelethniccleansinggaza",3
"cherish",3
"scores",3
"explained",3
"nayab",3
"ہی",3
"بعد",3
"عمرانخانایکنظریہہے",3
"adamhankers",3
"card",3
"victory👏🏻",3
"संघर्ष",3
"💤",3
"upsc",3
"لئے",3
"actively",3
"code",3
"felizsabado",3
"nacionalismo",3
"resultados",3
"🟢",3
"ضاعت",3
"جا",3
"pick",3
"prayers",3
"remember",3
"جج",3
"😂😂",3
"kcorpwin",3
"journey",3
"path",3
"tea",3
"لوگ",3
"whatsapp",3
"ram",3
"theashmolly",3
"dlvrittlyn",3
"mil",3
"afp",3
"participate",3
"گھر",3
"headaches",3
"told",3
"turned",3
"within",3
"kalytera",3
"tawain",3
"yes",3
"funny",3
"scene",3
"tiger",3
"اليمنقولوفعل",3
"ganado",3
"han",3
"pakistancricketteam",3
"resolving",3
"chain",3
"account",3
"tmevgpfsjbxxiynk",3
"کرنے",3
"celebrate",3
"members",3
"proof",3
"secblinken",3
"tomorrows",3
"impossible",3
"democratie",3
"genocidas",3
"heading",3
"avant",3
"bon",3
"mike",3
"était",3
"crush",3
"takeaways",3
"celebrating",3
"蕭美琴",3
"＃民进党",3
"＃賴清德",3
"चेतावनी",3
"पहले",3
"बड़ा",3
"advocates",3
"building",3
"shame",3
"sotto",3
"contested",3
"engagement",3
"favorite",3
"deepening",3
"demonstrated",3
"beyond",3
"derrota",3
"mais",3
"présidente",3
"sondages",3
"suffrages",3
"breakdown",3
"அதிபர்",3
"japan",3
"trail",3
"direction",3
"milos",3
"chingtse",3
"comment",3
"pangreen",3
"mundial",3
"embracing",3
"heartfelt",3
"practicing",3
"labelled",3
"laiching",3
"ethererum",3
"shorturlatnzkpu",3
"𝐋𝐚𝐢",3
"𝐞𝐥𝐞𝐜𝐭𝐢𝐨𝐧",3
"𝐩𝐚𝐫𝐭𝐲’𝐬",3
"𝐩𝐫𝐞𝐬𝐢𝐝𝐞𝐧𝐭𝐢𝐚𝐥",3
"𝐫𝐮𝐥𝐢𝐧𝐠",3
"𝐰𝐢𝐧𝐬",3
"ago",3
"semiconductor",3
"attrapetout",3
"nombre",3
"obtenus",3
"progressistes",3
"sièges",3
"⚫ind",3
"🔴⚡",3
"🟡ppt",3
"🟢pdp",3
"keeptaiwanfree",3
"💚💚💚❤️❤️❤️",3
"emerges",3
"send",3
"age",3
"chief",3
"marks",3
"observe",3
"nach",3
"trust",3
"depuis",3
"discours",3
"hace",3
"lying",3
"telling",3
"profile",3
"در",3
"ciaodarwin",3
"台湾选举",3
"european",3
"complete",3
"mit",3
"wird",3
"souveraineté",3
"🇹🇼🇫🇷",3
"atil",3
"élection",3
"viva",3
"chapitre",3
"lélection",3
"ไล่",3
" taiwanelections",3
"canada",3
"総統選",3
"pays",3
"✔",3
"dass",3
"adayı",3
"dppnin",3
"gösteriyor",3
"bbccomnewsliveworldasia…",3
"donné",3
"gagnant",3
"sempre",3
"oyların",3
"tayvan",3
"slavaukraini",3
"popolo",3
"met",3
"liberté",3
"haben",3
"tagesspiegel",3
"faveur",3
"weibo",3
"électeurs",3
"नेता",3
"मतदान",3
"env",3
"hora",3
"lol",3
"voor",3
"wow",3
"didnt",3
"youtubecomliveivtvoshhg…",3
"image",3
"leaning",3
"sensitive",3
"kmtfriendly",3
"totals",3
"begin",3
"credit",3
"pic",3
"waiting",3
"avance",3
"autocracy",3
"prevail",3
"thursday",3
"transparent",3
"projection",3
"vivian",3
"proamerican",3
"amandahsiao",3
"despotic",3
"interference’",3
"‘repeated",3
"votación",3
"crowds",3
"sous",3
"detained",3
"aspects",3
"foreigners",3
"taiwanreporter",3
"data",3
"acknowledging",3
"mañana",3
"eve",3
"hits",3
"strike",3
"【台湾総統選】選挙戦最後の週末",3
"の侯友宜氏",3
"の柯文哲氏",3
"の頼清徳氏",3
"は月日に投開票。台灣",3
"falun",3
"gong",3
"tactic",3
"attacks",3
"boulevard",3
"ketagalan",3
"vanishing",2
"extreme",2
"notes",2
"unlike",2
"website",2
"😊",2
"hoy",2
"advanced",2
"ces",2
"kmt’s",2
"quest",2
"لیے",2
"authorities",2
"diversification",2
"germany",2
"businesses",2
"offensive",2
"trillionsnewsnewsc…",2
"camgeopolitics",2
"cfgpoliscamacukeventsw…",2
"singhbhairavi",2
"wionewscomvideostaiwanpo…",2
"mere",2
"spy",2
"debe",2
"enfoque",2
"grandes",2
"digital",2
"chinausrelations",2
"five",2
"manufacturers",2
"sanctions",2
"sovereigntydispute",2
"🌐",2
"★newstvbscomtwenglish…",2
"alors",2
"eube",2
"janvier",2
"taiwaneu",2
"tiens",2
"hindeezcomnewstaiwan…",2
"meets",2
"ncuscr",2
"👇👇👇",2
"integrity",2
"solution",2
"vital",2
"🗳️🤝",2
"nothing",2
"write",2
"addresses",2
"commentary",2
"lays",2
"companies",2
"explain",2
"uns",2
"delighted",2
"domain",2
"dragon",2
"fire",2
"vowed",2
"“unification”",2
"meddles",2
"volatile",2
"evil",2
"crisis",2
"earthquake",2
"heat",2
"fakenews",2
"belief",2
"woman",2
"unique",2
"corner",2
"politicians",2
"accident",2
"intend",2
"surprises",2
"wasn’t",2
"wouldn’t",2
"🇹🇼🇹🇼",2
"cours",2
"version",2
"indicator",2
"consider",2
"reminds",2
"bank",2
"dominance",2
"focusing",2
"informed",2
"indications",2
"muscle",2
"overt",2
"yujen",2
"🇹🇼✨",2
"heats",2
"🗳️💻",2
"allows",2
"hybrid",2
"aggressive",2
"newbloommagnetc…",2
"pushing",2
"resonates",2
"students",2
"average",2
"flamboyant",2
"kmtccp",2
"little",2
"redefine",2
"emerge",2
"information",2
"russiaukrainewar",2
"act",2
"approval",2
"cultural",2
"promoting",2
"labstaiwan",2
"interfering",2
"indepth",2
"pose",2
"female",2
"picked",2
"fever",2
"girls",2
"📣",2
"backdrop",2
"newss",2
"temples",2
"alleged",2
"herenewsstorycabddver…",2
"intensifies",2
"shot",2
"objectives",2
"honored",2
"warrior",2
"divided",2
"balance",2
"keenly",2
"urging",2
"complexities",2
"reflects",2
"late",2
"migrants",2
"platforms",2
"racist",2
"employment",2
"mou",2
"hiring",2
"migrant",2
"possibility",2
"degrees",2
"none",2
"globalsecurity",2
"democracys",2
"earth”",2
"mentioned",2
"growing",2
"thwarting",2
"whos",2
"houyouih",2
"houyouyi",2
"国民党",2
"民进党",2
"electioninterference",2
"circle",2
"fast",2
"activity",2
"horizon",2
"prepares",2
"signs",2
"watches",2
"cognitivewarfare",2
"fully",2
"gunnersshot",2
"gunnersshotcomc…",2
"agreement",2
"cuts",2
"ecfa",2
"probe",2
"differences",2
"react",2
"trial",2
"demands",2
"🗳️🇹🇼",2
"panblue",2
"younger",2
"theprintinworldchinesefo…",2
"thedailyintake",2
"justin",2
"proposals",2
"🇹🇼🗳",2
"globale",2
"mentre",2
"taiwanesi",2
"buy",2
"easier",2
"youth",2
"prefer",2
"addressing",2
"collaboration",2
"collusion",2
"fail",2
"potentially",2
"deterrence",2
"differ",2
"reduce",2
"backs",2
"appointed",2
"politicalchallenges",2
"separate",2
"exciting",2
"insightful",2
"lobosnews",2
"declares",2
"hopes",2
"democraticprocess",2
"engaged",2
"large",2
"clock",2
"pan",2
"although",2
"camps",2
"arrived",2
"providing",2
"editor",2
"increases",2
"reporter",2
"identity🏳️‍🌈🇹🇼",2
"parade",2
"sigur",2
"gwusigurcenter",2
"language",2
"deepaollapally",2
"joining",2
"putting",2
"specifically",2
"swift",2
"dignified",2
"hostility",2
"abcnews",2
"iphone",2
"manipulating",2
"candidacy",2
"netflix",2
"star",2
"bnn",2
"guo",2
"becoming",2
"advocating",2
"competition",2
"stronger",2
"taiwanpresident",2
"proposal",2
"focustaiwantwbusiness…",2
"promet",2
"focustaiwantwsociety…",2
"adgpi",2
"insightgl",2
"institute",2
"jenniferzeng",2
"crossstraits",2
"gous",2
"adds",2
"complexity",2
"considering",2
"pleasure",2
"raid",2
"speak",2
"hostile",2
"eat",2
"hsu",2
"maybe",2
"taiwanpluscomnewstaiwann…",2
"aljazeera",2
"dpptw",2
"tsaivisit",2
"«بكين",2
"بكاليفورنيا»aazureedgenetnews…",2
"تايوان",2
"تجدد",2
"تحذيراتها",2
"حلول",2
"رئيسة",2
"قبيل",2
"لواشنطن",2
"appear",2
"assess",2
"positive",2
"though",2
"core",2
"interests",2
"congratulating",2
"norms",2
"violation",2
"allies",2
"severed",2
"upsetting",2
"bitlyzsyej",2
"djaishankar",2
"economics",2
"education",2
"suppress",2
"understood",2
"fears",2
"foreignersintw",2
"thus",2
"asymmetric",2
"priceless",2
"timely",2
"independenttaiwan",2
"dead",2
"gazageniocide",2
"governance",2
"generation",2
"listen",2
"presented",2
"heartiest",2
"httweets",2
"tvupack",2
"중요한",2
"forum",2
"weighs",2
"weekends",2
"dare",2
"master",2
"upset",2
"hearts’",2
"‘win",2
"🇨🇳🇭🇰🇲🇴🇹🇼",2
"sever",2
"“inevitable”",2
"africa",2
"burundi",2
"eritrea",2
"mali",2
"fuckchina",2
"etatsunis",2
"majorité",2
"effects",2
"shadow",2
"chaos",2
"dgca",2
"congratulated",2
"congressman",2
"iowa",2
"nunn",2
"representative",2
"staunch",2
"newcomer",2
"nfl  ",2
"pacers",2
"packers",2
"supergirl",2
"financialexpresscomworldn…",2
"transition",2
"intl",2
"twinlt",2
"sell",2
"bases",2
"missile",2
"reveals",2
"signal",2
"tbt",2
"bloombergcomgraphics…",2
"internationalaffairs",2
"jgu",2
"newdelhi",2
"northeastasia",2
"asiafreedominst",2
"asiafreedominstitute",2
"freedomhour",2
"postelection",2
"tension",2
"lots",2
"tweet",2
"confrontation",2
"league",2
"predecessor",2
"wswsorgenarticles…",2
"apenas",2
"isla",2
"países",2
"relaciones",2
"triunfo",2
"border",2
"mình",2
"tiếng",2
"vietnam",2
"ainsi",2
"libéral",2
"determine",2
"antoniotajani",2
"giulioterzi",2
"recenti",2
"dalle",2
"democratico",2
"syarus",2
"web",2
"draws",2
"monday",2
"με",2
"το",2
"longer",2
"switches",2
"covered",2
"discussions",2
"lunch",2
"notable",2
"upscprelims",2
"🔸️",2
"sharp",2
"inför",2
"för",2
"på",2
"anxiety",2
"investors",2
"source",2
"contagem",2
"fraude",2
"papel",2
"são",2
"tipo",2
"às",2
"“taiwanelections",2
"morland",2
"morten",2
"postelections",2
"politicoeuarticlechinabo…",2
"taiwandemocracy",2
"restoring",2
"करते",2
"bien",2
"laissons",2
"l’ambassadeur",2
"soutient",2
"jai",2
"longstanding",2
"care",2
"provide",2
"board",2
"deeper",2
"fostering",2
"newzealand🇳🇿",2
"valued",2
"taiwan’s📷",2
"sriparnapathak",2
"partai",2
"reaffirms",2
"hanno",2
"kevin",2
"angry",2
"described",2
"television",2
"mistake",2
"warships",2
"balloonsaerostats",2
"inover",2
"uavs",2
"🔻noted",2
"independence”",2
"seeking",2
"advocated",2
"completed",2
"ηπα",2
"πρόεδρος",2
"कहा",2
"कि",2
"दी",2
"ops",2
"shines",2
"managing",2
"friend",2
"bill",2
"confronted",2
"prevails",2
"scandasia",2
"spirit",2
"stern",2
"cairo",2
"punished",2
"pursuit",2
"severely",2
"gallery",2
"london",2
"originalpoliticalcartoonc…",2
"aura",2
"tout",2
"super",2
"valentinesstartersinspirationnow",2
"bbc",2
"regimes",2
"taiwanindia",2
"loathes",2
"aka",2
"possibly",2
"reelection",2
"significantly",2
"tawian",2
"👏👏",2
"original",2
"photos",2
"vpelect",2
"games",2
"representatives",2
"китай",2
"кнр",2
"anti",2
"express",2
"film",2
"publicly",2
"indépendance",2
"l’île",2
"machines",2
"kind",2
"kuokuomich",2
"pekingu",2
"tak",2
"zástupce",2
"dat",2
"gewonnen",2
"partij",2
"ingwens",2
"landslide",2
"cycle",2
"exactly",2
"rival",2
"stock",2
"survey",2
"virginia",2
"exchange",2
"foundation",2
"invade",2
"joins",2
"reasons",2
"taiwanasia",2
"succès",2
"enjoying",2
"lia",2
"στην",2
"στις",2
"του",2
"pero",2
"presión",2
"districts",2
"hualien",2
"keelung",2
"kinmen",2
"lienchiang",2
"lowland",2
"nantou",2
"taitung",2
"taoyuan",2
"israeli",2
"caucus",2
"cochairs",2
"clarifies",2
"decisive",2
"participation",2
"telegram",2
"tmeokeojpsymddi",2
"alla",2
"cinese",2
"dei",2
"partiti",2
"quando",2
"save",2
"finale",2
"doorashada",2
"canada🇨🇦",2
"droite",2
"journal",2
"semaine",2
"china”",2
"march",2
"“one",2
"coordination",2
"stress",2
"tripartite",2
"jakubjanda",2
"🇺🇦",2
"channel",2
"energy",2
"wumao",2
"reporters",2
"usfriendly",2
"indiansintaiwan",2
"asi",2
"white",2
"annexation",2
"🚀",2
"xiaopei”",2
"bbcnews",2
"mandato",2
"parlamento",2
"resultado",2
"molisenoblesse",2
"piace",2
"umdi",2
"unmondoditaliani",2
"unmondoditalianicomelezion…",2
"cnacomtwnewsaipl…",2
"⃣",2
"⚠️",2
"today😀",2
"🥰",2
"outlook",2
"southchinasea",2
"proxies",2
"tutti",2
"creeryj",2
"hwang",2
"shall",2
"genocidejoe",2
"provincial",2
"chinalies",2
"maneuvers",2
"naval",2
"desperate",2
"exist",2
"peacefully",2
"reflect",2
"irrespective",2
"coercion",2
"celebration",2
"heartwarming",2
"malicious",2
"unwavering",2
"upholding",2
"pretty",2
"align",2
"promise",2
"tilt",2
"disdain",2
"amplified",2
"outcomes",2
"prospect",2
"setting",2
"territorial",2
"🎉🇹🇼",2
"njbitv",2
"الحربالعالميةالثالثة",2
"merci",2
"defies",2
"‘troublemaker’",2
"hear",2
"puzzle",2
"ayalaanpongalwinner",2
"chiefs",2
"pradafw",2
"widm",2
"zealand",2
"industry",2
"charter",2
"clause",2
"mypluralistcoml…",2
"suspending",2
"backing",2
"joe",2
"page",2
"referred",2
"beat",2
"chiefskingdom",2
"parstodayirjanewsworldi…",2
"communists",2
"reveal",2
"davos",2
"eswatinis",2
"eswatinisunday",2
"firstever",2
"nationaldevelopmentplan",2
"redefiningnews",2
"southafricavsisrael",2
"unpack",2
"wef",2
"cheers",2
"preserving",2
"formosa",2
"’ll",2
"couldn’t",2
"dumpty",2
"kings",2
"dari",2
"kepada",2
"mereka",2
"feels",2
"neighbours",2
"elizabeth",2
"voa",2
"quad",2
"retd",2
"subscribe",2
"usual",2
"vivianhsiaotvbs",2
"🌏",2
"🥺🥺🥺",2
"playing",2
"broke",2
"tolerate",2
"اُسے",2
"اٹھا",2
"تم",2
"جہاں",2
"رکھو",2
"رکھو۔۔۔💕",2
"سر",2
"شخص",2
"مقام",2
"وہاں",2
"پہ",2
"ہو،",2
"repgregorymeeks",2
"repmccaul",2
"repyoungkim",2
"importante",2
"kingmakers",2
"pass",2
"program",2
"deal",2
"serving",2
"kashmir",2
"jahren",2
"zdfdenachrichtenheutejou…",2
"über",2
"sometimes",2
"آمین",2
"اللّٰہ",2
"یارب",2
"prezelect",2
"brics",2
"hay",2
"palestinegenocide",2
"futuro",2
"chinamaldives",2
"versus",2
"paix",2
"celebra",2
"libertad",2
"¡enhorabuena",2
"youre",2
"sendo",2
"kuorum",2
"complotti",2
"degli",2
"auspol",2
"chose",2
"lai’s",2
"pay",2
"threatened",2
"scenario",2
"apoio",2
"campanhas",2
"elevada",2
"força",2
"gratos",2
"nossa",2
"orgulhosos",2
"pelo",2
"suas",2
"🇹🇼taiwans",2
"ہمیں",2
"ایاک",2
"pochout",2
"अनादर",2
"कुरान",2
"जलाया",2
"ज़ायोनीवाद",2
"जा",2
"दुनिया",2
"दो",2
"धर्मों",2
"नीदरलैंड",2
"बड़े",2
"सकते",2
"सबसे",2
"सेंसरशिप",2
"हैं😡",2
"ตี๋ลี่เร่อปา",2
"ان",2
"حامد",2
"عیسی",2
"لے",2
"والے",2
"ہیں۔",2
"لائیو",2
"انشاء",2
"فروری",2
"persons",2
"problems",2
"на",2
"тайваня",2
"اکبر",2
"جمہوریت",2
"کیلئے",2
"ساتھ",2
"دیں",2
"عوام",2
"نام",2
"नही",2
"چاہتا",2
"देख",2
"लड़",2
"लोग",2
"israelterrorist",2
"wählerinnen",2
"zdfdenachrichtenheute…",2
"آئین",2
"کتاب",2
"तक",2
"नया",2
"آواز",2
"امیدوار",2
"کوئی",2
"ہے۔۔",2
"इसको",2
"जवाब",2
"مل",2
"انٹرا",2
"پارٹی",2
"کروانے",2
"واپس",2
"vom",2
"în",2
"جیت",2
"भी",2
"سُپریم",2
"کالعدم",2
"isak",2
"mancityvsnewcastle",2
"حمایت",2
"جارہا",2
"طرف",2
"نظر",2
"نفی",2
"ٹوسٹ",2
"۔۔۔۔",2
"حکم",2
"دوبارہ",2
"کرانے",2
"🏆",2
"انکار",2
"motivation",2
"عیسیٰ۔۔۔",2
"تاخیر",2
"ہوں",2
"theunityinjakarta",2
"ججز",2
"بلاptiمیںوڑگیا",2
"کرسیاں",2
"بائیکاٹ",2
"رکھیں۔۔۔",2
"مصنوعات",2
"🚫اسرائیلی",2
"gap",2
"⚽️",2
"israelpalestinewar",2
"palestinian",2
"reelect",2
"game",2
"mcinew",2
"college",2
"yumnaasnayab",2
"yumnazaidi",2
"poetry",2
"thankful",2
"bernardosilva",2
"laugh",2
"precious",2
"kaam",2
"لینے",2
"اپنی",2
"طور",2
"ھے",2
"dimitribruyas",2
"accept",2
"peacock",2
"brave",2
"साथ",2
"spotify",2
"concede",2
"mcstan",2
"občané",2
"jeho",2
"nebo",2
"prezidenta",2
"haechan",2
"ourflagmeansdeath",2
"عزيزيايمن",2
"ptitickets",2
"ریٹویٹ",2
"ہوئے",2
"east",2
"arthur",2
"fatawu",2
"issahaku",2
"kwesi",2
"micky",2
"newman",2
"safo",2
"جو",2
"کہیں",2
"کسی",2
"sehitlerimiz",2
"😂",2
"bigbosstamil",2
"enjoyed",2
"sweet",2
"⚪",2
"✅️",2
"kia",2
"اوکے",2
"دے😢🥱🌍",2
"سونے",2
"لگا",2
"💕🙏",2
"मिला",2
"hoga",2
"अलग",2
"पर्व",2
"लोहड़ी",2
"libertà",2
"special",2
"crickettwitter",2
"imvkohli",2
"viratkohli𓃵",2
"btc",2
"lives",2
"trades",2
"supreme",2
"edite",2
"efx",2
"lofi",2
"lyrics",2
"sagor",2
"statusvideo",2
"boost",2
"contact",2
"platform",2
"screen",2
"حوالے",2
"قوية",2
"court",2
"pti",2
"chelsea",2
"verse",2
"sarah",2
"teker",2
"ibadan",2
"station",2
"saturdayvibes",2
"انسان",2
"واقعی",2
"ولی",2
"چور",2
"🙏",2
"appointment",2
"click",2
"drs",2
"florida",2
"link",2
"min",2
"multiple",2
"pain",2
"rare",2
"required",2
"seemed",2
"tremendous",2
"جمع",2
"intervention",2
"شریف",2
"غیر",2
"نواز",2
"laws",2
"maldivian",2
"shubhman",2
"debbiz",2
"idea",2
"rejects",2
"add",2
"democrática",2
"elegido",2
"justa",2
"preferido",2
"رب",2
"ability",2
"felicitaciones",2
"pueblo",2
"zdfdenachrichtenheutesen…",2
"adhere",2
"embodies",2
"spox",2
"اچھی",2
"ایران",2
"نجی",2
"besides",2
"crypto",2
"myro",2
"jay",2
"maharaj",2
"mantra",2
"pavitra",2
"radhe",2
"rampal",2
"shri",2
"हमआपकेदोस्तहैंदुश्मननहीं",2
"twittercomallahgreatquran…",2
"अलगाववादी",2
"खतरनाक",2
"death",2
"باعث",2
"توسیع۔۔۔",2
"مقررہ",2
"نشانات",2
"چوتھی",2
"forget",2
"isnt",2
"food",2
"soldiers",2
"icjgenocideconvention",2
"lawyers",2
"midnight",2
"zekayla",2
"priyatranslator",2
"reporterdiary",2
"ile",2
"✌️",2
"works",2
"🚨breaking",2
"planes",2
"presence",2
"premier",2
"round",2
"journée",2
"manager",2
"lobby",2
"sus",2
"mps",2
"independencia",2
"medida",2
"pekín",2
"contre",2
"jours",2
"sénateur",2
"ہمیشہ",2
"dear",2
"consistently",2
"garnered",2
"tpp’s",2
"hsiaobikhim",2
"xiaomeiqin",2
"萧美琴",2
"उपद्रवी",2
"करने",2
"जिनपिंग",2
"झटका",2
"ड्रैगन",2
"तैयार",2
"बताता",2
"शी",2
"हों’",2
"previously",2
"’ve",2
"accurate",2
"opposing",2
"chinadaily",2
"più",2
"sortant",2
"vainqueur",2
"🟢lai",2
"defeated",2
"favors",2
"reviving",2
"lalwani",2
"priya",2
"upwork",2
"johnson",2
"borders",2
"brian",2
"ganador",2
"happens",2
"mind",2
"avoir",2
"favori",2
"largement",2
"scrutin",2
"تائیوان",2
"صدارتی",2
"لائی",2
"چنگ",2
"ஆளும்",2
"கட்சி",2
"தேர்தலில்",2
"தைவான்",2
"வெற்றி",2
"deserves",2
"secretary",2
"easily",2
"miss",2
"joke",2
"。",2
"shinecnnewsnation…",2
"prompt",2
"hopefully",2
"reassuring",2
"pooh",2
"congratulation",2
"proxy",2
"impressed",2
"deux",2
"basic",2
"department",2
"difference",2
"preelection",2
"advirtió",2
"peligro",2
"peligroso",2
"communauté",2
"côté",2
"disons",2
"internationale",2
"serons",2
"ibc",2
"𝐞𝐓𝐚𝐢𝐰𝐚𝐧",2
"resounding",2
"cross",2
"blogpenn",2
"einer",2
"zur",2
"respond",2
"livenicovideojpwatchlv……",2
"live】民進党の頼清徳氏が勝利宣言",2
"▼記者会見を翻訳字幕つき生中継",2
"で、対中路線の与党",2
